geo,href,listing
sunshine_coast,https://abbotsford.craigslist.ca/cto/d/1979-bmw-320i/6470454954.html,1979 BMW 320i runs and drives needs a tune-up distributor cap is burnt out don't have registration for it no body damage no rust most of car is an excellent shape 1500 or best offer
sunshine_coast,https://bellingham.craigslist.org/cto/d/bmw-bavaria-1972/6442185057.html,Purchased from the original owner. The car is completely stripped down and primed. The car is ready to paint your color! New carpet kit.\nPerfect condition!
vancouver,https://vancouver.craigslist.ca/bnc/cto/d/1990-bmw-535i-e34/6490922313.html,"1990 bmw 535i, 5speed, blk on blk,\nFactory order with limited slip diff.,\nOne owner bought locally at auto west.\n115000km...all original, no accidents, new tires.\n\nPlease do not contact with offers as price is set firm at 4700$.\n\nAbsolutely no rust, dents, etc."
vancouver,https://vancouver.craigslist.ca/bnc/ctd/d/1984-bmw-325e-2dr-5sp-lsd/6489826545.html,"1984 BMW 325e 2dr Coupe 5sp Manual. The odometer shows 108K Miles. Equipped with Sport Seats, Sport Steering Wheel, Limited Slip Differential. All the usual power options: windows, door locks, sunroof - they all work. The radio and the heater do work as well. The AC does not blow cold.\n\nThis is not a perfect car, far from it. The body has quite a few bumps and dents (see pictures), the clear coat is peeling on the trunk and on the hood.\n\nIt drives very well, shifts and stops well, too. The tires are OK as well, it has brand new battery.\n\nIf you are looking for a pristine E30, clearly this is not the one. With the prices of these cars getting silly, this is an affordable, cute 325e with low mileage that is NOT a rust bucket. And it is a 5 SPEED!! It has lots of 325iS options like the sport seats, steering wheel and LSD.\n\nBy appointment Only. No Doc Fees. 4,999 D30111\n\n(604) 516-6002"
vancouver,https://vancouver.craigslist.ca/rds/cto/d/is-bmw-e30/6485485433.html,1989 BMW 325is e30 body style\n290kms 5speed manual\nBlack exterior\nBlack interior\nFully stock\nGreat little car.\nJust did the valve cover gasket.\nRepaired all the rust on the floor pans (have pics of all the stages)\nWas going to tackle the exterior rust this summer but plans changed.\nExtra parts I have:\nLowering springs\nFull exhaust\nStraight piped exhaust\n\n7600 obo
vancouver,https://vancouver.craigslist.ca/rds/cto/d/i-bmw-e12-manual/6476421458.html,"The car was imported from USA very early in it's life and been in BC since.\n\nOver $8000 worth of parts and labour were poured into this car. This is not your average old BMW on Craigslist that everyone says is ""mint"", or ""just needs TLC"", or ""perfect"", ""needs nothing"" etc. I hate those ads, and I hate when people waste my time by telling me that, then I go see the car, and it's junk. In the interest of transparency, I have included pictures of the problem spots on this car, so you don't have your time wasted. This car is NOT ""mint"", it does need TLC, but I have laid out exactly what it needs. I don't want to waste your time, and I hope you won't waste mine.\n\nFor sale is a 1981 BMW 528i. If you're a Bimmerhead, you know this is not only the final model year of the e12 5 series, this is the best one. 265 Getrag 5 speed transmission, LH-Jetronic engine management attached to a 180hp 2.8L straight 6 M30 engine, these were exceptionally good cars.\n\nThis example is what I describe as extremely low rust, as I don't believe there are any ""rust free"" e12's in this part of the world. When purchased, the fenders and valance were rotten, but have been replaced with California sourced used parts. While the fenders were off, the inners were treated with POR15, so they won't rust again.\n\nThe car has 75k miles on it, runs great, and has a TON of new parts. Full Service Inspection II was performed, including ALL fluids, plugs, wires, cap, rotor, ALL filters, valve adjustment, etc. During the inspection process, some items were noted deficient, and repaired as needed. This includes oil pan gasket, engine mounts, small plate on back of cylinder head, air intake boot at throttle body, fuel hoses in engine bay, hazard warning switch, wiper switch/relay, water pump, thermostat, all drive belts, differential mount, trans mount, rebuilt driveshaft, rear brakes, control arms, tie rods, idler arm, steering column coupler, fan clutch, sanded and painted front crossmember, etc. I'm sure there are some things I am forgetting, but you get the idea. This car is owned by a long time BMW enthusiast, and was serviced accordingly. Just put a used Bosal exhaust in it as well.\n\nOther items of note are the E30 sport seats installed using custom seat brackets, E31 forged alloy wheels, good 205/55/16 Hankook tires, brand new Bilstein Sport shocks and struts with Intrax lowering springs.\n\nItems that will need attention are the sunroof, as seen in the pics, interior, hand brake needs to be hooked up, speedo cable snapped while it was being worked o. It also has AC, but doesn't work, and has no radio. The other pics will speak for themselves, I believe. It was registered and I was driving it regularly until 22nd Jan. Plates just expired. Reason for selling, I have another project on the go and I need space.\n\nAny questions, please don't hesitate to ask, I can answer them no problem."
vancouver,https://vancouver.craigslist.ca/rds/cto/d/e28/6484849903.html,Nice e28 all original bbs wheels ready for collectors
vancouver,https://vancouver.craigslist.ca/van/cto/d/bmw-e30-turbo/6484789449.html,"I've got a convertible e30 turbo that I blew the motor after putting it all together, tired of the car sitting around, make me an offer.\n\nBudget turbo build, hx35 turbo off a cummins, full 3"" exhaust, eBay Bypass valve and waste gate, lightweight fibreglass floor panels, gutted interior, newer convertible top.\n\nContact Aaron @ show contact info"
vancouver,https://vancouver.craigslist.ca/nvn/cto/d/1990-bmw-320i/6468238313.html,"-$30,000+ in receipts back to when the car was new in the Netherlands\n-215k km\n-M20B25 swap - 165k km on engine\n-5 speed manual\n-LSD\n-Sports seats\n-M Tech steering wheel\n-IS lip and skirts\n-Pioneer stereo with Bluetooth and Alpine speakers\n-Muffler delete (includes muffler in case you want to weld it back on)\n-H&R springs\n-Front strut bar\n-Executive Edition - 62L fuel tank, pull out rear sunshade, colour matched interior pieces, velour accents, two tone seat belts, centre console pop up cassette holders, front power windows, digital clock/temp/date OBC, 2 way manual sunroof\n\nExtensive rust repair in fender wells, trunk, and floor pans January/ February 2017(I have photos)\n\nComes with two sets of wheels, the silver set has winter tires\n\nWhat I've done:\n-New wheels 16x8 +20\n-Continental DWS 06 tires\n-Lemfoerder control arms\n-CA Tuned polyurethane control arm bushings\n-UUC sway bars w/ poly bushings\n-EBC brake rotors (front)\n-EBC Greenstuff pads (front)\n-Clutch master and slave cylinders replaced\n-Thermostat and coolant flush\n-Oil has about 4000km\n-Rebuilt driver's seat (seat back and bolster were broken)\n-E46 steering rack with E36 tie rods\n-Garagistic DSSR, delrin rear carrier bushing, and Z3 1.9 shift arm\n-Bilstein B8 struts\n\nUnfortunately the clearcoat is starting to peel and the hood is quite bad.\n\nI'm selling this car because I drive between North Vancouver and Langley 3-4x a week and I can't afford to have both this and a daily.\n\nE21 E30 E36 E46 E24 E28 E34 3 series BMW"
vancouver,https://vancouver.craigslist.ca/nvn/cto/d/my-beautiful-imperfect-1976/6461359873.html,"1976 BMW 2002, 4-cyl. 1990cc/145hp 2bbl\n\nMy beautiful imperfect '02 is up for sale. This car is a great opportunity to own a part of automotive history. It needs a owner who is willing to put a bit of time and effort into some body work, the car will reward you with many positive attributes like a clean interior and strong mechanicals. This car, when cleaned up would fetch a significantly higher price. Read on and see for yourself, the fundamentals are good and this is car with many features.\n\nI have had the car since 1995, and have used it as my sole transportation for most of those years and drive it daily until recently, its true though, I live less than 10 kms from work.\n\nIn 2011'ish I rear-ended a Miata, I wasn't going quickly so the damage was confined. The insurance company replaced the hood, kidney, front nose clip, radiator (plastic alum upgrade) and electric fan, no other damage, the fender did to sustain even a stress fracture.\n\nIt's a special car with many 'period' upgrades and thoughtful details. It was restored between 2001 and 2002, so the body was straight and rust free in those days with new rubber, door seals, seal around the lights, trunk etc. I removed the reflectors and door bumpers strips and collapsed the bumper shocks so the bumper are close to the body giving the car a more 'Euro spec look' and I added euro turn signals. The car was 'jadegrun' from the factory and remains that colour.\n\n\nEngine & Drivetrain upgrades;\n\nA refined throttle linkage connects a 2bbl syncronous 38/38 downdraft with carefully selected jetting. A port matched manifold with the webbing painstakingly cut out and then powder coated\nSuper Sprint SS headers & resonator\nAggressive cam, still idles well, and pulls strongly from 2,500 up, revs freely\n10:1 compression pistons (engine built by TopEnd Performance)\nUpgraded alum/ plastic radiator with electric cooling fan, the car never overheats, with a circuit open/ closed indicator,\nA precision rebuilt mechanical advanced distributor (I have the curve graph if you are interested) and it has an Electronic ignition system (pertronix)\nBaffled oil pan (from TopEnd Performance)\nSmooth 5 speed transmission, cruises 100kms at just under 3,000rpm\nHigh volume low pressure electric fuel pump (Carter) flows through a Filter King regulator\n\n\nBrakes and Suspension upgrades;\n\nVolvo turbo callipers with BMW 10.25"" vented rotors\nRear brakes have 320i drums (they keep up with the front brakes)\nBraking bias is achieved with an 'reservoir on top' 5 series master cylinder (front and back balance is dialed in)\nHR springs lower the car a bit\nShock tower braces front and back\nRelocated optima battery in the trunk\nSpax shocks with adjustable damping front and back\n\nOther upgrades;\n\nYou will appreciate the uncluttered engine bay - the fuse box, voltage regulator, and flasher relay are under the dash and the wiring to the headlights are cleanly tucked into the fender\nMechanical & Electrical gauges in the car to monitor Oil temp & Pressure, Water temperature and charging\nNice Momo ""jackie steward' leather steering wheel\nThe interior of the car is in very, very nice condition and is largely stock except for the gauge cluster in the console, the dashboard is excellent (no cracks) the seats are nice and firm.\nYou can see in the photos the rust has taken the shock towers, aft part of the rockers, and lower part of the quarters. If this scares you, you'll be inspired when you see this; https://www.youtube.com/channel/UCHvBHWBzzB7NyU5tIiEZHBg (a British restoration that really demystifies body work on Youtube, It' called Project Binky by Bad Obsession Motorsport)\n\nIf you deal with the rear shock towers (luckily I have 2 good replacements, included with the car) you immediately have a car that you can enjoy. You may already know what 145hp feels like in a 2,000lbs car, it's spritely and loads of fun.\nFor the repair of the shock tower I was quoted about 10hrs a side, I can provide contact information for Terry who is accustomed to working on these cars and has a few 2002's of his own including his beloved Tii.\nClean up the rockers, quarters behind the wheel and other usual areas. And you have an amazing car for about the price of a used Toyota...\n\nThe body work is easily doable and this car will reward you with many nice details and upgrades the car is mechanically sound and many parts of the body are very good.\n\nI have reams of useful parts that will be sold with car, including stock parts, trims and wheel etc.\n\nPlus many other great features that only a car with an enthusiastic and committed owner would ever do. Folks, this car was my car and serious hobby (obsession) for 20 plus years so you'll be getting lots of neat stuff and a legacy of care and attention lavished on a car that just needs a new home.\n\nRegards,\nJordan"
vancouver,https://vancouver.craigslist.ca/rch/cto/d/1988-bmw-325i-convertible/6472810019.html,"Low kilometres\nProject car nds. New motor and clutch replaced.\nInterior is good condition.\nAll electrical switches,lights etc work.\n*Drivers side Recaro adj.racing seat w/ 4pt. harness\n*short throw shifter\n*cd/mp3/reciever\n15"" xxr chrome mesh wheels\non 195/55/R15 stretched rubber\nNo rust\nperformance exhaust,\nupgraded euro ecu,\nadjustable coil overs."
vancouver,https://vancouver.craigslist.ca/pml/cto/d/1985-bmw-535is-project/6470102128.html,"Car was in a accident but has been repaired by a shop. Paint was redone and looks amazing. Wheels are like new, interior is in good condition. 5 speed manual. Cylinder head was rebuilt. 157km. Engine and transmission are out. Dash is uncracked. Needs bumpers and trim pieces back on, as well as headlights and front trim. Great Project. Needs to be BC inspected. Have papers."
vancouver,https://vancouver.craigslist.ca/van/cto/d/1979-bmw-320i-series-coupe/6463679249.html,"Runs fine, stored indoors for almost 20 years.\n\n2.0 liter 4spd manual trans, power brakes, manual steering, popup manual roof, manual windows, aftermarket AMFM cass stereo. Trunk lock cylinder removed to read tumblers, key code comes with paperwork . Starts, runs, drives, stops fine. New battery and fresh brake fluid. Tires look fine but are definitely old. Antenna is broken off at the base. Paint got scratched on roof and started to rust. One dent near taillight. Has a vinyl bra covering rusted front edge of hood. Unrestored vehicle in very good running condition. Perfect project for somebody who wants a unique ride and has a bucket of turtle wax. Clean Oregon USA title, buyer should research any fees to register or re-title for Canada before making any offer. A cleaner version of this car sold on ebay for 2700, so the price up there is totes negotes. Just call and make an offer by phone to my voice mail. I will call you back and insult your family. Or I could say come over and take it for a drive before you back the offer with cash. What is there to not like about this.\n\nThis vehicle does not have a supplemental inflatable restraint system, lane change assist, GPS, Bluetooth, heated seats, automatic headlights, daytime running lights, leather, power tilt wheel, traction control, antilock brakes, variable valvetrain geometry, direct fire ignition, gluten-free fuzzy dice, turbochargers, LCD display, On-Star, Sync, tinted glass, autopilot, parking assist, voice activated accessories, talking dash, pet hair, embedded vomit, or any microcomputer control of any kind. I hope you weren't looking for that.\n\nSerious inquiries only, leave a voice mail at this number with any offer you think is reasonable. Must go by mid February, selling parking space. Keep the phone number for this listing. It might expire even if the car is still for sale. I'm not around much and really do need gone so nag me. No texts.\n\n1/20 - listing went viral due to good grammar. I am going through a large number of VMs the first day, weeding out the uncontrolled laughter. Might not get back to you instantly. Glad I told you to nag me.\nAlso: map is changed due to somebody leaving a llama as either an offering or a deposit last night next to the car. You guys are sick. We don't take animal sacrifices. Cash only."
vancouver,https://vancouver.craigslist.ca/rds/cto/d/bmw-325-is-racecar/6443130756.html,1986 Race prepared E30 BMW\n\nIf you are interested there is lots to talk about text me or call me please.\n\nshow contact info
vancouver,https://vancouver.craigslist.ca/van/cto/d/1987-bmw-635-csi/6441497332.html,please call if you are a serious buyer. Selling the car for my father. mechanic owned.\nthanks. call show contact info to see the car this weekend thanks adrian.
vancouver,https://vancouver.craigslist.ca/rds/cto/d/bmw-320i-1981-collectable/6443094149.html,"Placing for sale this Collectable BMW 3 series 320i from 1981.\nPurchase brand new in 1981 and still driving, we are the first owner of this Beamer,\nwanted to add collectable plate number, and restore the car as an original, however we seems to run out of time for the project,\nso will let someone else to do so.\nThe car has been kept as an original since day one, the HennaRot paint is the original one, and also the engine, never been rebuild, and still running, we done tune ups every 5000 km, and also various tune up\noverall in the car.\nThe body of the car is in good shape, with some rust on the lower side, and also in the trunk area and front floor\nWill need a good tuneup and some brake work, all the electrical still working good.\nThe interior is clean and well kept, also its all original.\nasking $3600\nWelcome any inquire, serious buyer only, will not allow the car to be driven unless interested to purchase.\nthank you\nfor more information call @\nshow contact info\nRob"
vancouver,https://vancouver.craigslist.ca/van/cto/d/1988-bmw-325i-convertible-5/6441828911.html,"1988 BMW 325i Convertible\n\n5 speed manual transmission\n\nBronzite metallic with tan leather and chocolate brown soft top\n\n206,000 kms, runs like new\n\nvery rare factory options:\n\nBMW Cross Spoke wheels\nBMW front spoiler\nBMW rear spoiler\nBMW hardtop\n\noriginal factory stereo plus installed modern stereo with aux input and cd\n\nheated seats, trip computer, power windows/locks/mirrors, 6 speaker premium sound, cruise control, height adjustable seats, sport seats with adjustable thigh bolsters, full size spare\n\ncomplete original tool set\n\nrecent $3000+ valve job\nrecent soft top/tune-up/brakes/injectors/\nrecent upgraded limited slip rear differential\nall bills to prove\n\nlocal, no major accidents\nimmaculate condition\nvery inexpensive collector insurance\nannually professionally detailed and waxed, just done\njust had complete 150 point mechanical inspection including compression and road tests\nalways Vancouver garage kept\nnon-smoker, no pets\n\nprivate sale, save on tax"
vancouver,https://vancouver.craigslist.ca/van/cto/d/e34-5spd-1990-flat-black-3000/6433305206.html,"1990 E34 5spd please read fully\nFront Clip replaced due to minor bender from the previous owner (not reported he was unlicenced)\ncar is Flat black as I didnt finish the paint and like the flat look\nRebuilt engine with all new gaskets.\nNew clutch, Rad, air cond (needs charging)\nnew rear window\nnew center bearing & driveshaft\ngood interior\nOn stock rims honeycomb style not pictured but they all good these are snows\nMuffler delete New pipes\nThere is a few thing to finish off to make the car perfect. the car is complete with spare parts as we had a part car.\nAll lights work left fog needs install\nI replaced left bulb forgot to do pic of it with all lights working\nLooks cool flat black, sorry pics taken in underground stored in\nCar needs tires and to have trim put back on all trim is with car and needed parts! I can put on if your not going to paint.\nI have not actually used as a driver but drives and pulls great.\nSelling because I have 2 90 5spds and bought a 99 e39 5spd and need to fix truck\nplease when replying mention flat black car as I do have 2 same years model. a rare car and I have 2. :p"
vancouver,https://abbotsford.craigslist.ca/cto/d/1979-bmw-320i/6470454954.html,1979 BMW 320i runs and drives needs a tune-up distributor cap is burnt out don't have registration for it no body damage no rust most of car is an excellent shape 1500 or best offer
vancouver,https://bellingham.craigslist.org/cto/d/bmw-bavaria-1972/6442185057.html,Purchased from the original owner. The car is completely stripped down and primed. The car is ready to paint your color! New carpet kit.\nPerfect condition!
victoria,https://bellingham.craigslist.org/cto/d/bmw-bavaria-1972/6442185057.html,Purchased from the original owner. The car is completely stripped down and primed. The car is ready to paint your color! New carpet kit.\nPerfect condition!
victoria,https://vancouver.craigslist.ca/bnc/cto/d/1990-bmw-535i-e34/6490922313.html,"1990 bmw 535i, 5speed, blk on blk,\nFactory order with limited slip diff.,\nOne owner bought locally at auto west.\n115000km...all original, no accidents, new tires.\n\nPlease do not contact with offers as price is set firm at 4700$.\n\nAbsolutely no rust, dents, etc."
victoria,https://vancouver.craigslist.ca/bnc/ctd/d/1984-bmw-325e-2dr-5sp-lsd/6489826545.html,"1984 BMW 325e 2dr Coupe 5sp Manual. The odometer shows 108K Miles. Equipped with Sport Seats, Sport Steering Wheel, Limited Slip Differential. All the usual power options: windows, door locks, sunroof - they all work. The radio and the heater do work as well. The AC does not blow cold.\n\nThis is not a perfect car, far from it. The body has quite a few bumps and dents (see pictures), the clear coat is peeling on the trunk and on the hood.\n\nIt drives very well, shifts and stops well, too. The tires are OK as well, it has brand new battery.\n\nIf you are looking for a pristine E30, clearly this is not the one. With the prices of these cars getting silly, this is an affordable, cute 325e with low mileage that is NOT a rust bucket. And it is a 5 SPEED!! It has lots of 325iS options like the sport seats, steering wheel and LSD.\n\nBy appointment Only. No Doc Fees. 4,999 D30111\n\n(604) 516-6002"
victoria,https://vancouver.craigslist.ca/rds/cto/d/is-bmw-e30/6485485433.html,1989 BMW 325is e30 body style\n290kms 5speed manual\nBlack exterior\nBlack interior\nFully stock\nGreat little car.\nJust did the valve cover gasket.\nRepaired all the rust on the floor pans (have pics of all the stages)\nWas going to tackle the exterior rust this summer but plans changed.\nExtra parts I have:\nLowering springs\nFull exhaust\nStraight piped exhaust\n\n7600 obo
victoria,https://vancouver.craigslist.ca/rds/cto/d/i-bmw-e12-manual/6476421458.html,"The car was imported from USA very early in it's life and been in BC since.\n\nOver $8000 worth of parts and labour were poured into this car. This is not your average old BMW on Craigslist that everyone says is ""mint"", or ""just needs TLC"", or ""perfect"", ""needs nothing"" etc. I hate those ads, and I hate when people waste my time by telling me that, then I go see the car, and it's junk. In the interest of transparency, I have included pictures of the problem spots on this car, so you don't have your time wasted. This car is NOT ""mint"", it does need TLC, but I have laid out exactly what it needs. I don't want to waste your time, and I hope you won't waste mine.\n\nFor sale is a 1981 BMW 528i. If you're a Bimmerhead, you know this is not only the final model year of the e12 5 series, this is the best one. 265 Getrag 5 speed transmission, LH-Jetronic engine management attached to a 180hp 2.8L straight 6 M30 engine, these were exceptionally good cars.\n\nThis example is what I describe as extremely low rust, as I don't believe there are any ""rust free"" e12's in this part of the world. When purchased, the fenders and valance were rotten, but have been replaced with California sourced used parts. While the fenders were off, the inners were treated with POR15, so they won't rust again.\n\nThe car has 75k miles on it, runs great, and has a TON of new parts. Full Service Inspection II was performed, including ALL fluids, plugs, wires, cap, rotor, ALL filters, valve adjustment, etc. During the inspection process, some items were noted deficient, and repaired as needed. This includes oil pan gasket, engine mounts, small plate on back of cylinder head, air intake boot at throttle body, fuel hoses in engine bay, hazard warning switch, wiper switch/relay, water pump, thermostat, all drive belts, differential mount, trans mount, rebuilt driveshaft, rear brakes, control arms, tie rods, idler arm, steering column coupler, fan clutch, sanded and painted front crossmember, etc. I'm sure there are some things I am forgetting, but you get the idea. This car is owned by a long time BMW enthusiast, and was serviced accordingly. Just put a used Bosal exhaust in it as well.\n\nOther items of note are the E30 sport seats installed using custom seat brackets, E31 forged alloy wheels, good 205/55/16 Hankook tires, brand new Bilstein Sport shocks and struts with Intrax lowering springs.\n\nItems that will need attention are the sunroof, as seen in the pics, interior, hand brake needs to be hooked up, speedo cable snapped while it was being worked o. It also has AC, but doesn't work, and has no radio. The other pics will speak for themselves, I believe. It was registered and I was driving it regularly until 22nd Jan. Plates just expired. Reason for selling, I have another project on the go and I need space.\n\nAny questions, please don't hesitate to ask, I can answer them no problem."
victoria,https://vancouver.craigslist.ca/rds/cto/d/e28/6484849903.html,Nice e28 all original bbs wheels ready for collectors
victoria,https://vancouver.craigslist.ca/nvn/cto/d/my-beautiful-imperfect-1976/6461359873.html,"1976 BMW 2002, 4-cyl. 1990cc/145hp 2bbl\n\nMy beautiful imperfect '02 is up for sale. This car is a great opportunity to own a part of automotive history. It needs a owner who is willing to put a bit of time and effort into some body work, the car will reward you with many positive attributes like a clean interior and strong mechanicals. This car, when cleaned up would fetch a significantly higher price. Read on and see for yourself, the fundamentals are good and this is car with many features.\n\nI have had the car since 1995, and have used it as my sole transportation for most of those years and drive it daily until recently, its true though, I live less than 10 kms from work.\n\nIn 2011'ish I rear-ended a Miata, I wasn't going quickly so the damage was confined. The insurance company replaced the hood, kidney, front nose clip, radiator (plastic alum upgrade) and electric fan, no other damage, the fender did to sustain even a stress fracture.\n\nIt's a special car with many 'period' upgrades and thoughtful details. It was restored between 2001 and 2002, so the body was straight and rust free in those days with new rubber, door seals, seal around the lights, trunk etc. I removed the reflectors and door bumpers strips and collapsed the bumper shocks so the bumper are close to the body giving the car a more 'Euro spec look' and I added euro turn signals. The car was 'jadegrun' from the factory and remains that colour.\n\n\nEngine & Drivetrain upgrades;\n\nA refined throttle linkage connects a 2bbl syncronous 38/38 downdraft with carefully selected jetting. A port matched manifold with the webbing painstakingly cut out and then powder coated\nSuper Sprint SS headers & resonator\nAggressive cam, still idles well, and pulls strongly from 2,500 up, revs freely\n10:1 compression pistons (engine built by TopEnd Performance)\nUpgraded alum/ plastic radiator with electric cooling fan, the car never overheats, with a circuit open/ closed indicator,\nA precision rebuilt mechanical advanced distributor (I have the curve graph if you are interested) and it has an Electronic ignition system (pertronix)\nBaffled oil pan (from TopEnd Performance)\nSmooth 5 speed transmission, cruises 100kms at just under 3,000rpm\nHigh volume low pressure electric fuel pump (Carter) flows through a Filter King regulator\n\n\nBrakes and Suspension upgrades;\n\nVolvo turbo callipers with BMW 10.25"" vented rotors\nRear brakes have 320i drums (they keep up with the front brakes)\nBraking bias is achieved with an 'reservoir on top' 5 series master cylinder (front and back balance is dialed in)\nHR springs lower the car a bit\nShock tower braces front and back\nRelocated optima battery in the trunk\nSpax shocks with adjustable damping front and back\n\nOther upgrades;\n\nYou will appreciate the uncluttered engine bay - the fuse box, voltage regulator, and flasher relay are under the dash and the wiring to the headlights are cleanly tucked into the fender\nMechanical & Electrical gauges in the car to monitor Oil temp & Pressure, Water temperature and charging\nNice Momo ""jackie steward' leather steering wheel\nThe interior of the car is in very, very nice condition and is largely stock except for the gauge cluster in the console, the dashboard is excellent (no cracks) the seats are nice and firm.\nYou can see in the photos the rust has taken the shock towers, aft part of the rockers, and lower part of the quarters. If this scares you, you'll be inspired when you see this; https://www.youtube.com/channel/UCHvBHWBzzB7NyU5tIiEZHBg (a British restoration that really demystifies body work on Youtube, It' called Project Binky by Bad Obsession Motorsport)\n\nIf you deal with the rear shock towers (luckily I have 2 good replacements, included with the car) you immediately have a car that you can enjoy. You may already know what 145hp feels like in a 2,000lbs car, it's spritely and loads of fun.\nFor the repair of the shock tower I was quoted about 10hrs a side, I can provide contact information for Terry who is accustomed to working on these cars and has a few 2002's of his own including his beloved Tii.\nClean up the rockers, quarters behind the wheel and other usual areas. And you have an amazing car for about the price of a used Toyota...\n\nThe body work is easily doable and this car will reward you with many nice details and upgrades the car is mechanically sound and many parts of the body are very good.\n\nI have reams of useful parts that will be sold with car, including stock parts, trims and wheel etc.\n\nPlus many other great features that only a car with an enthusiastic and committed owner would ever do. Folks, this car was my car and serious hobby (obsession) for 20 plus years so you'll be getting lots of neat stuff and a legacy of care and attention lavished on a car that just needs a new home.\n\nRegards,\nJordan"
victoria,https://vancouver.craigslist.ca/rch/cto/d/1988-bmw-325i-convertible/6472810019.html,"Low kilometres\nProject car nds. New motor and clutch replaced.\nInterior is good condition.\nAll electrical switches,lights etc work.\n*Drivers side Recaro adj.racing seat w/ 4pt. harness\n*short throw shifter\n*cd/mp3/reciever\n15"" xxr chrome mesh wheels\non 195/55/R15 stretched rubber\nNo rust\nperformance exhaust,\nupgraded euro ecu,\nadjustable coil overs."
victoria,https://vancouver.craigslist.ca/pml/cto/d/1985-bmw-535is-project/6470102128.html,"Car was in a accident but has been repaired by a shop. Paint was redone and looks amazing. Wheels are like new, interior is in good condition. 5 speed manual. Cylinder head was rebuilt. 157km. Engine and transmission are out. Dash is uncracked. Needs bumpers and trim pieces back on, as well as headlights and front trim. Great Project. Needs to be BC inspected. Have papers."
guelph,https://toronto.craigslist.ca/tor/cto/d/1990-e34-535i-5spd-vancouver/6432069392.html,"This is a 1990 e34 535i 5spd BC car new front suspension only thing left to do is drop it. Front brakes done 8k ago. New rad, rad res, new clutch, new belts, Have a few e34 parts included. 2 bottle cap rims orig included. Everything works great, the air controller needs swap included. This is my 2nd e34 for sale and was daily driver qualifies for collector plates. which i was going to do but I bought another e39. car is mint and love to keep but need to fix truck. Car is in Vancouver (surrey)\n\nPlease no lowballers I already have an offer for full amount meeting friday. thx\n\nbidders Welcome."
hamilton-burlington,https://toronto.craigslist.ca/tor/cto/d/1990-e34-535i-5spd-vancouver/6432069392.html,"This is a 1990 e34 535i 5spd BC car new front suspension only thing left to do is drop it. Front brakes done 8k ago. New rad, rad res, new clutch, new belts, Have a few e34 parts included. 2 bottle cap rims orig included. Everything works great, the air controller needs swap included. This is my 2nd e34 for sale and was daily driver qualifies for collector plates. which i was going to do but I bought another e39. car is mint and love to keep but need to fix truck. Car is in Vancouver (surrey)\n\nPlease no lowballers I already have an offer for full amount meeting friday. thx\n\nbidders Welcome."
hamilton-burlington,https://buffalo.craigslist.org/cto/d/1986-bmw-325e-e30/6486780718.html,1986 BMW 325e . Odometer Broke at 154k\n-cracked dash\n-e36 seats with e46 center console\n-power windows and sunroof\n-5speed manual\n-has been sitting a couple months but will start right back up\nAsking 2500k or b/o
